:ID,author:string
10332783,Volker Borkowski
10332784,Martina Städtler-Schumann
10333179,Filka Yaneva
10333180,Tabea Grebe
10333469,Huu-Quang Nguyen
10333661,Shi-Hui Lu
10333667,Maria Beatriz Hernández-Jiménez
10333715,Chen-Wei Yeh
10333843,Illariu Raducan
10334608,Younghoo Ko
10336087,Hsin-Chia Li
10336534,Maura Atapattu
10336923,Michael Boyd
10337290,Matthew Demers
10338096,Xuerong Cui
10338399,Philippe Jansen
10338465,Fenghua Liu
10338542,Yvon Cordier
10338587,Marco Spini
10338628,John G. Van Bosse
10338851,Chang-Kuan Lin
10338852,Meng-Ting Lu
10338853,Shiann-Chang Yeh
10338951,Shota Horiguchi
10339060,Yapeng Tian
10339075,Sihao Lin
10339086,Miklas Strøm Kristoffersen
10339222,Chaoqin Huang
10339560,Cheng Da
10339626,Zhou Ren
10339764,Michael Zeng
10339907,Sebastian Bach
10339926,Amirmasoud Ghiassi
10339927,Taraneh Younesian
10340077,Yuanhao Cai
10340080,Xiangyu Zhang 0005
10340086,Gaétan Marceau-Caron
10340099,Sanghyuk Chun
10340738,Sobhan Soleymani
10340739,Ali Dabouei
10340846,Mejdi Ben Dkhil
10340913,Mohamed Elawady
10340979,Visak C. V. Kumar
10341250,Shubo Tian
10341492,Xiangru Lian
10341547,Libo Qin
10341562,Wael Hamza
10341674,Sarah Monazam Erfani
10341698,Yegor Klochkov
10341770,Edgar Simo-Serra
10342037,Ben Mildenhall
10342038,Ren Ng
10342252,Shuoyang Ding
10342341,Ankur Arjun Mali
10342373,Tianwei Shen
10342374,Zixin Luo
10342409,Alexander H. Miller
10342441,Jee-weon Jung
10342663,Kota Hara
10342739,Ali Ayub
10342909,Arne-Jens Hempel
10343157,Yaniv Taigman
10343249,Rajan M. Lukose
10343292,Reinhard Frank
10343677,Golsa Tahmasebzadeh
10343747,Yao Yao 0008
10343874,Menghua Zhai
10344036,José Carlos Rosales Núñez
10344037,Djamé Seddah
10344316,Judy Hanwen Shen
10344598,Florian Cafiero
10344689,Harvineet Singh
10345142,Burt Holzman
10345325,Görkem Algan
10345353,Devendra Singh Chaplot
10345913,Ahmad Mahmoody-Ghaidary
10345973,Dong-Jin Kim 0003
10346305,Drew A. Hudson
10346430,David Güera
10346493,Neel Guha
10346531,JunYoung Gwak
10346653,Quanquan Li
10346725,Leon Xu
10346802,Martin Pawelczyk
10346847,Ricards Marcinkevics
10346875,Bill Yuchen Lin
10347382,Daniel Lopez Martinez
10347414,Srdan Kitic
10347475,Daiki Ikami
10347546,Emmanouil-Vasileios Vlatakis-Gkaragkounis
10347733,Nazanin Alipourfard
10347887,Xingshan Zeng
10347946,Maria Ryskina
10348076,Ismaël Jecker
10348180,Shachi H. Kumar
10348313,Yunze Li
10348315,Lei Shu 0004
10348412,Martin Roelfs
10348487,Christoforos I. Mavrogiannis
10348653,Anant P. Bhardwaj
10348683,Valerio Capraro
10349031,Ilan Doron Arad
10349079,Aurelia Guy
10349080,Irwan Bello
10349219,Pashmina Cameron
10349490,Paola Francesca Antonietti
10349542,Lionel Riou-Durand
10349617,Davide Fabbri
10349759,Taher Jafferjee
10349956,Md. Ferdous Pervej
10350176,Shuai Ma 0004
10350240,Nao Uehara
10350387,Mostafa Razavi Ghods
10350489,Davide Illiano
10350604,Mingxuan Wang
10350624,Zheyuan Huang
10351060,Yazmín Ibáñez-García
10351339,Thomas Stifter
10351557,Xiaomao Deng
10351604,Christopher B. Choy
10352016,Adrien Pommellet
10352227,Julius Rückin
10352228,Liren Jin
10352276,Kumara Kahatapitiya
10352913,Aaron Gerow
10353085,Jianping Shen
10353090,Marios Loizou
10353221,Chengqi Zhao
10353228,Ilan Reuven Cohen
10353299,Anirban Pathak
10353595,Stefan Engl
10353641,Aref Darzi
10353642,Rodolfo Verdín
10353643,Germán Ramírez
10353728,Eda Okur
10353853,Chun-Hui Huang
10353854,Victor Shia
10353886,Francesco Visin
10353887,Kyle Kastner
10353981,Thomas Müller 0013
10354046,Dave Luciano
10354399,Maura Pintor
10354456,K. Latif
10354457,U. Qasim
10354636,Shuda Li
10355143,Hong Guan
10355317,Liu Leqi
10355394,Allan van Hulst
10355400,Xinhan Di
10355401,Danfeng Yang
10355402,Changyu Sun
10355403,YinDong Liu
10355409,Zexian Chen
10356376,Bruce Collie
10356493,Sepehr Bakhshi
10356494,Pouya Ghahramanian
10356533,Jack W. Rae
10356540,Daniel Cer
10356644,Michelle M. Li
10356814,Alceu Bissoto
10357264,Shen Chen Xu
10357384,Raanan Fattal
10357793,Shaoduo Gan
10358160,Zichuan Chen
10358319,Renjie Lu
10358405,William J. Zeng
10358623,Vilson Vieira
10358626,Shogo Yoshida
10358946,Johannes Pillmann
10358947,Fabian Eckermann
10359044,Michela Paganini
10359079,Yuhuang Hu
10359104,Ene Donald
10359105,Osagie Nosa Favour
10359125,Birhanu Eshete
10359272,Simon Sun
10359273,Jahow Yu
10359624,Rishabh Dabral
10359737,Johannes van den Heuvel
10359786,Hye-jin Shim
10359994,Goutham Ramakrishnan
10360043,Lily Ng
10360080,Chetan Mishra
10360166,Darren M. Chitty
10360277,Arkadiy Skopenkov
10360436,Cheryl Flynn
10360601,Nina Kudryashova
10360833,Zhaoxi Zhang
10361053,Hyomin Kim
10361203,M. Jaffar
10361204,M. N. Saqib
10361212,Zhengyun Ji
10361340,Johan Edstedt
10361447,Mihir Parmar
10361696,Ameesh Makadia
10361714,Xin Liu 0073
10361852,Davide Canepa
10362000,Callum T. Neil
10362270,Ravi Tejwani
10362718,Anton S. Tremsin
10363032,Kenneth W. Dunn
10363450,Philip C. Harris
10363451,Mia Liu
10363463,Thomas Klijnsma
10363473,Maria Acosta Flechas
10364416,Sascha Bielawski
10364465,Heng Lu 0004
10364567,Danny Nemer
10364568,Harlan Seymour
10364621,Sebastian Borgeaud
10364640,Dheeraj Rajagopal
10365153,Qihao Zhu
10365505,Benjamin Merlin Bumpus
10366035,Sukrit Shankar
10366171,Shijing Si
10366283,Stefan H. Kiss
10366341,Gopinath Palaniappan
10366436,Maurício Gruppi
10366845,Maria V. Vega
10367343,Pietro Barbiero
10367781,Yuval Atzmon
10368285,Tobias Schlagenhauf
10368339,Eleonora Dagiene
10368557,Sandeep Varma
10368630,Matthias Fabritius
10369006,Sajith Rajapaksa
10369105,Hoang Van
10369172,Mohammadali Hayerikhiyavi
10369544,Seoyon Park
10369545,Seewoo Lee
10369926,Calvin Beideman
10370301,Zhiyong Wu 0003
10370794,Svein Høgemo
10370805,David Dudal
10370837,Raina Raj
10370838,Vidyottama Jain
10370840,Sergii Dymchenko
10370858,Yoonho Lee 0001
10370956,Thomas Mainguy
10371111,Hoe-Han Goh
10371198,Jianhan Wu
10371199,Chuanyao Zhang
10371205,David Budden
10371344,Matthew P. Szudzik
10371911,Mauro E. S. Morales
10371912,Jose A. Carballo
10371913,Javier Bonilla
10371914,Jesus Fernandez-Reche
10371915,Ginés García
10371978,Tim Roith
10372060,Abulhair Saparov
10372313,Furkan Yesiler
10372564,Erfan Aasi
10372737,Arthur Bit-Monnot
10372825,Dimitrios Michael Manias
10372988,Jude Khouja
10373134,Pooja Chitkara
10373200,Krystian Radlak
10373201,Piotr Serwa
10373202,Michal Szczepankiewicz
10373450,Peter C. St. John
10373579,Gayoung Lee
10373665,Louis Castricato
10373666,Stephen Fitz
10373667,Won Young Shin
10374344,Peter J. Karalekas
10375088,Rhishikesh Limaye
10375212,Yusong Wu
10375617,Alexandre Pierre Dherse
10375618,Martin Nicolas Everaert
10375619,Jakub Jan Gwizdala
10375998,Yoojin Oh
10376200,Kunal Rao
10376240,Matías Mattamala
10376241,Gonzalo Olave
10376242,Clayder González
10376243,Nicolás Hasbún
10376276,Jordan Holland
10376711,Matthew Riemer
10376777,Hwiyeol Jo
10376952,Efrat Krimer Avraham
10378761,Andreea Buterchi
10379215,Henning Bülow
10379217,Christopher Künneth
10379542,René Raab
10379845,Yasemin Ozkan Aydin
10379848,Enes Aydin
10380122,Justin Gottschlich
10380235,Chi Hong
10380255,Sharon Zhang
10380334,Guangchen Zhao
10380547,Tyler Gwin
10380630,Lu Duan
10380891,Daniel Semrau
10380893,Robert I. Killey
10381047,Didier Chételat
10381169,Jeong Ryu
10381360,Ahmed Ali 0002
10381784,Nikola I. Nikolov
10382149,Jiyu Cui
10382150,Ziqing Li
10382685,Chaitanya K. Joshi
10382944,Lukas Nölke
10383208,Longyun Guo
10383264,Janek Gödeke
10383505,Matthew O'Toole
10383791,Christian Kehl
10383944,Wuwei Lin
10384152,Albin Cassirer
10384172,Timothy J. Rogers 0003
10384173,Elizabeth J. Cross
10384263,Alexandre Armand
10384264,Corentin Sanchez
10384283,Rancy El Nmeir
10384321,Jonas Höchst
10385092,Jordan Hoffmann
10385348,Yujun Shen
10385668,Víctor Mayoral
10385670,Irati Zamalloa
10385681,Xuan Vuong Dang
10385682,The Ngoc Dang
10386191,Jun Inoue 0001
10386366,Bjarke Felbo
10386518,Julian Straub
10386616,K. H. Miah
10386617,M. D. Sacchi
10386707,Yoan Dinkov
10386996,Dong Hyun Lee
10387644,Ali Ghanbari 0001
10387693,Marius Stärk
10387694,Damian Backes
10387822,Ye Henry Tian
10387823,Joey Yiwei Li
10387828,C. N. Ravi Kumar
10387954,Petr M. Anisimov
10388326,Yaofo Chen
10388556,Endri Kacupaj
10388727,Dabao Wang
10389153,Javier Ribera
10389300,Matteo Iovino
10389301,Jonathan Styrud
10389488,Tian Yu Liu
10389857,Joseph T. Roland
10389928,Alex Xiao
10389932,Mathieu Roget
10390139,Milo Trujillo
10390409,Christian Maire
10390737,Franziska Lippoldt
10390891,Ryan LaRose
10391121,Francesca Di Patti
10391455,Martin Bråtelund
10391579,Hongzu Su
10392156,Steffen Castle
10392282,P. S. Patil
10392284,Rajanish K. Kamat
10392409,Riddhi Ghosal
10392459,Ali Nabi Duman
10393798,Gilad Vered
10393799,Gal Oren 0002
10393914,Twinkle Jain
10394096,Chayma Zatout
10394116,Kevin Pedro
10394179,Tanqiu Jiang
10394180,Sidhant K. Bendre
10394316,Yixuan Pan
10394965,Hugo Vinicius Bitencourt
10395556,Ivan Molina
10395906,Shanu Kumar
10396180,Luciano Melodia
10396256,Henrik Ambos
10396574,Orli Herscovici
10397306,Tobias Ringwald
10397654,Dripta S. Raychaudhuri
10398092,Eric Sillekens
10398349,Francesco Leofante
10398895,Jeremy K. Ward
10399004,Ahmed B. Ablak
10399016,Irene Sturm
10399258,Chen Dan 0001
10400388,Alan Godoy
10400683,Varun C. Jammula
10401116,Manuel Francisco
10401203,Peifeng Wang
10401354,Chichen Fu
10401408,Jacob Deasy
10401459,Jeffrey D. Krupa
10401460,Jack Dinsmore
10401461,Natchanon Suaysom
10401462,Matt Trahms
10401510,Laurent Sifre
10401730,Ekaterina Levitskaya
10401733,Marc Postle
10401877,Alexander Chepurnoy
10401982,Lukasz Fronc
10402336,Baihua Shi
10402337,Qijuan Jie
10402667,Jason Armitage
10403803,Aditya Nori
10403804,Hannah Murfet
10404049,Jaesik Park
10404488,Jarvan Law
10404489,Erhu Rong
10405219,Marcio Diaz
10405968,Yunseok Kwak
10406417,Joakim Johnander
10406743,Guang Liu 0007
10407107,Tu Le
10407177,Shauvik Roy Choudhary
10407236,Paul Michel
10407325,Dusan Varis
10407567,Rushabh Jitendrakumar Shah
10407866,Ning Xu 0001
10407993,Nikolaos Arvanitopoulos
10408136,Xuelin Qian
10408148,Davit Buniatyan
10408370,Felix L. Rios
10408675,Weiyu Luo
10409065,Abbas Ugurenver
10409402,Aidan Clark
10409672,Caner Hazirbas
10409876,Luca Borchini
10410431,Chris Louen
10410563,Armin Karamzade
10410587,Yixin Gao
10410710,Mark Chou
10410711,Andres Alvarado
10410754,Theoklitos Amvrosiadis
10410755,Nathalie Rochefort
10411341,Ross Teixeira
10411342,Kevin Borgolte
10411442,Fernando A. Morales
10411690,Tomislav Slijepcevic
10411844,Fernando Reis
10412208,Abhishek Singhania
10412209,Abhishek Unnam
10412332,Miao Hao
10412614,Saheed A. Busari
10412951,Daniela Doubravova
10412952,Daniel Turecek
10412953,Jan Rusnak
10412954,Jan Jakubek
10412969,Taku Onodera
10413939,Omar Durán
10414046,Florian Kulmer
10414200,William N. Havard
10414206,Andre Rochow
10414264,Bado Lee
10414265,Hwalsuk Lee
10415313,Jong-Chyi Su
10415403,Heqin Zhu
10415547,Josef Gugglberger
10415556,Sowmyan Jegatheesan
10415625,Changmao Li
10415669,Mei-Xiang Zhao
10415935,Klara Nosan
10416102,Juan José González-Abril
10416355,Aras R. Dargazany
10416455,Zixuan Yuan
10416500,Sk Miraj Ahmed
10416674,V. C. Karade
10416710,Bernd Franz
10416944,Erin Talvitie
10417298,Steve Jiekak
10417773,Shuhao Wang
10417941,Tijn de Vos
10418127,Mi Xue Tan
10418156,Chiang-Jen Peng
10418157,Yun-Ju Chan
10418336,Emel A. Ugurlu
10418533,Ole Torp Lassen
10418534,Matthieu Petit
10418602,Thomas Golda
10418791,Zsuzsa Unger
10419239,Yang Liu 0067
10419383,Bertrand Copigneaux
10419879,Getsy S. Sara
10420113,Zhuoran Shen
10420343,Anna L. Trella
10420344,Peniel N. Argaw
10420345,James A. Hay
10420828,Giulio Lovisotto
10421286,Felipe Eltermann
10421559,Junya Koguchi
10422449,Deepak Keshwani
10422450,Yoshiro Kitamura
10422823,Tetsuji Taniguchi
10423185,Zecang Gu
10423810,Tarun Chitra
10424466,Pierre-André G. Maugis
10424937,Loukas Michalas
10425059,Jeffrey Yufei Liu
10425386,Jürgen Christ
10425752,Zheyu Zhu
10425860,Dylan S. Rankin
10426017,Melinos Averkiou
10426181,Nour El-Kadri
10426789,Aditie Garg
10426796,Pavlo Melnyk
10427479,Pooja Guhan
10427609,Iñigo Muguruza
10427640,Minyu Liao
10427788,Peter Makarov
10428083,Gabriel Cruz
10428084,Christopher A. Maynor
10428569,Hanxun Huang
10428733,Ekaterina S. Kudryashova
10429560,Maria F. Beemer
10429561,Steven M. Shepard
10429617,Pramit Ghosh
10431176,Junbum Cha
10431273,R. Kalaiarasi
10431274,S. Neelavathy Pari
10431341,Zhe Li 0008
10431354,Jonathan P. Chang
10431658,Mark Dokter
10431793,Zhuyu Yao
10431846,Nitiket N. Mhala
10431847,N. K. Choudhari
10431909,Alfonso Landeros
10432129,Cezary Adamczyk
10432694,Hsuan-Lei Shao
10432695,Sieh-Chuen Huang
10433520,Paul Guille-Escuret
10433691,Allen Hao
10433862,Chandan Yeshwanth
10435178,Sviatoslav Covanov
10435179,Lin-Xiao Wang
10435545,Qingle Huang
10435723,Panjian Huang
10436442,Vijay Venkataraman
10436522,Ruonan Hao
10436987,Oana Balalau
10437140,Shubhankar Gupta
10437295,Christophe Hery
10437296,Mengqi (Mandy) Xia
10437679,Jichang Li
10437923,Van-Thiep Nguyen
10438040,Emily Prud'hommeaux
10438738,Joe Eyles
10438739,Swen Petersen
10438740,Ece Öztürk
10438741,Rory Turnbull
10438742,Baruch Altman
10438743,Menno Bot
10438744,Darko Ratkaj
10438745,Olaf Renner
10438939,F. P. Zen
10438940,B. E. Gunara
10438941,W. Hidayat
10438942,Z. A. Thalib
10438943,H. Zainuddin
10438944,J. Aminuddin
10438998,Trevor Cai
10438999,Katie Millican
10439001,Eliza Rutherford
10439002,Tom Hennigan
10439004,George van den Driessche 0002
10439008,Elena Buchatskaya
10439017,Diego de Las Casas
10439543,Rama Kumar Pasumarthi
10439666,Rolf Huesmann
10440080,Estelle Delpech
10440081,Claire Lemaire
10440120,Divyesh Unadkat
10440444,Sohaib Zahid
10440445,Adnan Ul-Hassan
10440464,Felix Hauser
10441487,Bogdan Damoc
10442051,Iksoo Choi
10442649,Yoshihiko Nitta
10442783,Ruth Kravis
10442784,Ian Petersen
10442785,Elizabeth Ratnam
10442973,Dimitur Nikolaev Krustev
10442994,Chris W. Johnson 0002
10443068,Rodrigo Raya
10444329,Hesam Nejati Sharif Aldin
10444564,Bethany Keller
10444989,Susanne Fiebig
10444990,Matthias Pesch
10445108,Georgios Liargkovas
10445109,Angeliki Papadopoulou
10445188,Ruhollah Tavakoli
10446198,Mohammad Mejbah Ul Alam
10446199,Saeef Ahmad
10446569,Jinhwan Park
10447380,Timothy Stutz
10447402,Masoud Zaerin
10447607,Yuekai Huang
10447807,Alexander F. Lapanowski
10448275,Lukas Munser
10449051,Xiwu Li
10449112,R. Ayyagari
10450020,Yunan Zhang
10450924,Dennis Fischer 0002
10450936,Youssr Youssef
10451493,Ahmed Ramzy
10451518,Russell Tsuchida
10451831,Solomon Gudeta
10451975,Monica Patriche
10452002,Huan Tran
10452245,Francisco Jáñez-Martino
10452246,Santiago González-Martínez
10452805,Johannes Stegmann
10452939,Alberto Calvi
10453012,Ashwin Karthik Ambalavanan
10453561,Johannes Pfannmüller
10453665,August Muench
10454601,Angélique Ponçot
10455489,Sribalaji Coimbatore Anand
10455718,Matthias Hofer 0002
10455842,Rishab Banerjee
10455843,Jitesh Pabla
10456982,Nagajothi Kannan
10457188,Yingci Li
10457189,Peiou Lu
10457953,Mario Zusag
10458138,Marcello Di Paolo
10458139,Thomas Semple
10458901,Sai Praneeth Reddy Sunkesula
10459878,Toby Chong
10460184,Medina Andresel
10463775,Ryo Matsumura
10463912,Piyush Kedia
10464460,Akram Heidarizadeh
10464826,Daqi Zheng
10466233,Hongjin Qian
10466234,Yueyuan Ma
10467164,Seokhyun Choi
10468179,Marc Chatel
10468261,Ruixuan Zhao
10468604,Pouya Aminaie
10468605,Poorya Aminaie
10469320,Daulet Moldabayev
10469928,Pedro Boechat
10470054,Liye Fu
10470268,Pum Walters
10470469,Vlad Zhukov
10470470,Maksim Kretov
10470497,M. Shazmin Marikar
10470550,Fen Bin
10471086,Samir E. Abdelrahman
10471729,Laura Palmieri
10471730,Zainab Al-Qurashi
10472201,Nathan Shammah
10472616,R. S. Jamisola
10472617,Jeon-Il Moon
10472661,Xiaowan Hu
10472954,John N. Bray
10472955,Henrik Bäärnhielm
10473366,Kamil Paradowski
10473692,George Cherevichenko
10474287,Ryan Andrew
10474288,Sid Gollarahalli
10474822,Chris Daw
10474869,Haohai Sun
10477444,Hugh D. Potter
10477445,Matthew R. Riley
10477631,Gopal Sarma
10477749,Daniel J. Pitchforth
10477750,Ulf T. Tygesen
10478246,Christos Tzagkarakis
10478329,Svenja Laing
10478650,Renzhang Liu
10478885,Sara Kassan
10479119,Jungeon Kim
10479793,David Schoch
10479799,Drishti Wali
10480224,Satoshi Ihara
10480596,Raphaël Barboni
10481117,Piper Wolters
10481118,Lauren Phillips
10481808,Zhikang T. Wang
10481928,Nicolas Prevot
10482152,Shuming Cheng
10482277,Jianze Liang
10482704,Rémi Faitout
10482828,Hao Ran Xu
10483026,Ingerid Fosli
10483156,Toke Thomas Høye
10483260,Shubham Sinha
10483261,Sagnik Pal Chowdhury
10484012,Kuhu Joshi
10484315,Shounak Paul
10484805,Martino Sorbaro 0001
10484853,Milind Mahajan
10484909,Siddharth Bora
10484910,Anirban Sen
10486646,Curtis Johnson
10487034,Zi-Jin Qiu
10487092,Lee Cooper
10487649,Jun Kitazono
10487765,E. Zacharioudakis
10487766,Andreas Friedl
10487767,Jimm Lerch
10487977,Charles A. Ellis
10488025,Charles Grover
10490662,Tetyana Pavlenko
10491707,Andrea Bissoli
10493331,Marc Beunardeau
10493333,Aisling Connolly
10493499,Yohan Moon
10493958,Michael Pühringer
10494221,Abdul Razaq 0001
10495695,Daisuke Hase
10495849,Jairo A. Martínez
10496460,Max Vigdorchik
10496748,Aliakbar Kabiri
10497133,Pallab Basu
10498078,Takehiko Mizoguchi
10498721,Christian Kissig
10498930,Santiago Alonso-Bartolome
10499402,Weixin Zhu
10499990,Hsien-Tang Kao
10499991,Rei Chiang
10499992,Charlie Noyes
10500857,Ian A. Frigaard
10501767,Susanta Kumar Khan
10502253,Nicolas Borla
10502254,Fabian Kuster
10502255,Jonas Langenegger
10502256,Juan Ribera
10502257,Marcel Honegger
10502457,Travis W. Jacobs
10502458,Mark D. Watts
10502459,Vahid Ghayoomi
10502684,Mahesh Khadka
10503089,Qingyuan Liang
10503628,Sharon J. Mackey
10509246,Olivier Catoni
10509390,Caleb Chiam
10510835,Sven Eckert
10511139,Colin R. Dawson
10512055,Xiaoxiao Yin
10512091,Zahra Fayyaz
10512092,Aya Altamimi
10512276,Martin Magill
10512428,Philip Kufeldt
10512468,Nathaniel Mills
10512570,Reza Mirzaeifard
10512605,Kevin Kwok
10513767,M. I. Belishev
10513768,N. A. Karazeeva
10513927,Gyusung I. Lee
10513928,Mija R. Lee
10513935,Mohsen Rajabpour
10513936,Robert Mulligan
10514545,Deng-Cheng Yan
10516031,Christopher Goes
10516271,Aurélien Serre
10516397,Bingqing Song
10516601,Maximilian Harr
10517232,Nadine Schlicker
10517233,Dieter Wallach
10517249,Christopher Ho
10518041,Ameni Kadri
10518042,Hajer Marzougui
10518052,Gerald Jungmayr
10518053,Edmund Marth
10518054,Martin Panholzer
10518433,Joni Backas
10518489,Jinqiu Zhang
10518490,Zhizhao Peng
10518793,Georg Suter
10518827,Xingmian Wang
10518837,Wanlong Lin
10519116,Jacqueline Schmitt
10519117,Jochen Bönig
10519118,Thorbjörn Borggräfe
10519119,Gunter Beitinger
10519398,In-Soo Jung
10519475,Fateme Akhoni Pourhosseini
10519669,Sambasiva R. Bhatta
10519741,Jonathan Sharman
10519742,Claudia Z. Acemyan
10519824,Muhammad Arif 0002
10519848,Raghunadh K. Bhattar
10520366,Ming Li 0031
10520833,Harjas Kaur
10520834,Veenu Kansal
10520993,Kyle Huang
10521078,Alejandro Garcia Monsalve
10522356,Timothy Vermeir
10522947,Zuguang Chen
10523009,N. Sambasiva Rao
10523289,Joseph D. Prusa
10523454,Houshyar Honar Pajooh
10523891,Sergio Morales-Ortigosa
10524024,Suneuy Kim
10524121,Veerabhadra Rao Chandakanna
10524221,Saman Homayounnejad
10524740,Ming-Wen Tong
10524766,Siamak Samoohi
10524994,Shailesh Palekar
10525034,Jennifer Patashnick
10525341,Darwin J. Davis
10525746,Friedel Bolle
10526110,Daniel Brodie
10526111,Amrish Gupta
10526551,Ana Reyes Badillo
10527406,Qin-Yu Chen
10527763,Venkata Ramana Gunturi
10528046,Pradeep Kurup
10528250,Mohd Abul Hasan
10529323,Yu-Sheng Li 0002
10529324,Ming-Liang Qi 0001
10529678,Victor N. Praxedes
10530208,Daniel López-García
10530314,Kohji Matsumoto
10530827,Mahmoud E. S. Soliman
10530937,Witold M. Bartczak
10531066,V. Nolting
10531840,Mustafa Alhaji Isa
10532339,Rakesh Manuka
10532340,Ankush Ashok Saddhe
10533072,Kehinde F. Omolabi
10533073,Emmanuel A. Iwuchukwu
10533074,Paul O. Odeniran
10533807,Yugai Du
10534001,Silvia Galderisi
10534002,Giulia Bernardini 0003
10534305,Michal Zapalowski
10534781,Cecil L. Smith
10534795,Walter G. Wilson
10534801,Vaia Moustaka
10535329,Alexander Sergeevich Buldaev
10535330,Ishin-Khorlo Dambadordzievna Khishektueva
10535343,Valentin M. Azanov
10535494,Ekaterina A. Krymova
10536441,Ivan S. Polyanskii
10536442,N. S. Arkhipov
10536443,S. Yu. Misyurin
10536704,Nils Ellebrecht
10536705,Stefan Kaufmann 0002
10537399,Naeira Elyas Pour Babroudi
10537400,Nazli Ghanbari Ghoushchi
10537604,Huiling Lu
10537605,Bingqiang Huo
10538096,Mehdi Mehdinejad
10538420,Rudra Pratap Singh
10538829,Y. Gowtham
10539038,Hung-Pin Chiu 0002
10539291,Liana Napalkova
10539815,Alireza Fallahtafti
10540616,Shih-Lun Hsu
10540939,Wojciech Strzelczyk
10541013,Rajkumar M. Kempaiah
10541292,Ron Seljée
